bound_size,question_id,equivalent,counterexample,time_cost,generated_sql,gold_sql
1,1518,True,,0.19776100000000002,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00',SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00'
2,1518,True,,0.42555,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00',SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00'
3,1518,True,,0.799985,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00',SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00'
4,1518,True,,1.3544340000000001,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00',SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00'
5,1518,True,,2.148408,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00',SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-24' AND T1.TIME = '12:42:00'
1,1519,True,,0.17873699999999998,SELECT PRODUCTID FROM TRANSACTIONS_1K WHERE DATE = '2012-08-23' AND TIME = '21:20:00',SELECT T1.PRODUCTID FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-23' AND T1.TIME = '21:20:00'
2,1519,True,,0.328227,SELECT PRODUCTID FROM TRANSACTIONS_1K WHERE DATE = '2012-08-23' AND TIME = '21:20:00',SELECT T1.PRODUCTID FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-23' AND T1.TIME = '21:20:00'
3,1519,True,,0.562733,SELECT PRODUCTID FROM TRANSACTIONS_1K WHERE DATE = '2012-08-23' AND TIME = '21:20:00',SELECT T1.PRODUCTID FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-23' AND T1.TIME = '21:20:00'
4,1519,True,,0.853603,SELECT PRODUCTID FROM TRANSACTIONS_1K WHERE DATE = '2012-08-23' AND TIME = '21:20:00',SELECT T1.PRODUCTID FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-23' AND T1.TIME = '21:20:00'
5,1519,True,,1.230121,SELECT PRODUCTID FROM TRANSACTIONS_1K WHERE DATE = '2012-08-23' AND TIME = '21:20:00',SELECT T1.PRODUCTID FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-23' AND T1.TIME = '21:20:00'
1,1520,ERROR,Z3Exception: Non-sequence passed as a sequence,,"SELECT SUM(Y.CONSUMPTION) AS TOTALEXPENSE, Y.DATE AS DATE, T.AMOUNT AS EXPENSE FROM TRANSACTIONS_1K AS T INNER JOIN YEARMONTH AS Y ON T.CUSTOMERID = Y.CUSTOMERID WHERE T.AMOUNT = 124.05 AND T.DATE = '2012-08-24' AND Y.DATE LIKE '2012-01-%'","SELECT T1.CUSTOMERID, T2.DATE, T2.CONSUMPTION FROM TRANSACTIONS_1K AS T1 INNER JOIN YEARMONTH AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '2012-08-24' AND T1.PRICE = 124.05 AND T2.DATE = '201201'"
2,1520,ERROR,Z3Exception: Non-sequence passed as a sequence,,"SELECT SUM(Y.CONSUMPTION) AS TOTALEXPENSE, Y.DATE AS DATE, T.AMOUNT AS EXPENSE FROM TRANSACTIONS_1K AS T INNER JOIN YEARMONTH AS Y ON T.CUSTOMERID = Y.CUSTOMERID WHERE T.AMOUNT = 124.05 AND T.DATE = '2012-08-24' AND Y.DATE LIKE '2012-01-%'","SELECT T1.CUSTOMERID, T2.DATE, T2.CONSUMPTION FROM TRANSACTIONS_1K AS T1 INNER JOIN YEARMONTH AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '2012-08-24' AND T1.PRICE = 124.05 AND T2.DATE = '201201'"
3,1520,ERROR,Z3Exception: Non-sequence passed as a sequence,,"SELECT SUM(Y.CONSUMPTION) AS TOTALEXPENSE, Y.DATE AS DATE, T.AMOUNT AS EXPENSE FROM TRANSACTIONS_1K AS T INNER JOIN YEARMONTH AS Y ON T.CUSTOMERID = Y.CUSTOMERID WHERE T.AMOUNT = 124.05 AND T.DATE = '2012-08-24' AND Y.DATE LIKE '2012-01-%'","SELECT T1.CUSTOMERID, T2.DATE, T2.CONSUMPTION FROM TRANSACTIONS_1K AS T1 INNER JOIN YEARMONTH AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '2012-08-24' AND T1.PRICE = 124.05 AND T2.DATE = '201201'"
4,1520,ERROR,Z3Exception: Non-sequence passed as a sequence,,"SELECT SUM(Y.CONSUMPTION) AS TOTALEXPENSE, Y.DATE AS DATE, T.AMOUNT AS EXPENSE FROM TRANSACTIONS_1K AS T INNER JOIN YEARMONTH AS Y ON T.CUSTOMERID = Y.CUSTOMERID WHERE T.AMOUNT = 124.05 AND T.DATE = '2012-08-24' AND Y.DATE LIKE '2012-01-%'","SELECT T1.CUSTOMERID, T2.DATE, T2.CONSUMPTION FROM TRANSACTIONS_1K AS T1 INNER JOIN YEARMONTH AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '2012-08-24' AND T1.PRICE = 124.05 AND T2.DATE = '201201'"
5,1520,ERROR,Z3Exception: Non-sequence passed as a sequence,,"SELECT SUM(Y.CONSUMPTION) AS TOTALEXPENSE, Y.DATE AS DATE, T.AMOUNT AS EXPENSE FROM TRANSACTIONS_1K AS T INNER JOIN YEARMONTH AS Y ON T.CUSTOMERID = Y.CUSTOMERID WHERE T.AMOUNT = 124.05 AND T.DATE = '2012-08-24' AND Y.DATE LIKE '2012-01-%'","SELECT T1.CUSTOMERID, T2.DATE, T2.CONSUMPTION FROM TRANSACTIONS_1K AS T1 INNER JOIN YEARMONTH AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '2012-08-24' AND T1.PRICE = 124.05 AND T2.DATE = '201201'"
1,1521,True,,0.398372,SELECT COUNT(*) AS TOTALTRANSACTIONS FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE',SELECT COUNT(T1.TRANSACTIONID) FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE'
2,1521,True,,1.139736,SELECT COUNT(*) AS TOTALTRANSACTIONS FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE',SELECT COUNT(T1.TRANSACTIONID) FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE'
3,1521,True,,2.383221,SELECT COUNT(*) AS TOTALTRANSACTIONS FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE',SELECT COUNT(T1.TRANSACTIONID) FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE'
4,1521,True,,4.152025999999999,SELECT COUNT(*) AS TOTALTRANSACTIONS FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE',SELECT COUNT(T1.TRANSACTIONID) FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE'
5,1521,True,,5.804188,SELECT COUNT(*) AS TOTALTRANSACTIONS FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE',SELECT COUNT(T1.TRANSACTIONID) FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.DATE = '2012-08-26' AND T1.TIME BETWEEN '08:00:00' AND '09:00:00' AND T2.COUNTRY = 'CZE'
1,1522,ERROR,Z3Exception: Non-sequence passed as a sequence,,SELECT C.CURRENCY FROM YEARMONTH AS Y JOIN CUSTOMERS AS C ON Y.CUSTOMERID = C.CUSTOMERID WHERE Y.DATE LIKE '201306%' GROUP BY Y.CUSTOMERID HAVING SUM(Y.CONSUMPTION) > 214582.17,SELECT T2.CURRENCY FROM YEARMONTH AS T1 INNER JOIN CUSTOMERS AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '201306' AND T1.CONSUMPTION = 214582.17
2,1522,ERROR,Z3Exception: Non-sequence passed as a sequence,,SELECT C.CURRENCY FROM YEARMONTH AS Y JOIN CUSTOMERS AS C ON Y.CUSTOMERID = C.CUSTOMERID WHERE Y.DATE LIKE '201306%' GROUP BY Y.CUSTOMERID HAVING SUM(Y.CONSUMPTION) > 214582.17,SELECT T2.CURRENCY FROM YEARMONTH AS T1 INNER JOIN CUSTOMERS AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '201306' AND T1.CONSUMPTION = 214582.17
3,1522,ERROR,Z3Exception: Non-sequence passed as a sequence,,SELECT C.CURRENCY FROM YEARMONTH AS Y JOIN CUSTOMERS AS C ON Y.CUSTOMERID = C.CUSTOMERID WHERE Y.DATE LIKE '201306%' GROUP BY Y.CUSTOMERID HAVING SUM(Y.CONSUMPTION) > 214582.17,SELECT T2.CURRENCY FROM YEARMONTH AS T1 INNER JOIN CUSTOMERS AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '201306' AND T1.CONSUMPTION = 214582.17
4,1522,ERROR,Z3Exception: Non-sequence passed as a sequence,,SELECT C.CURRENCY FROM YEARMONTH AS Y JOIN CUSTOMERS AS C ON Y.CUSTOMERID = C.CUSTOMERID WHERE Y.DATE LIKE '201306%' GROUP BY Y.CUSTOMERID HAVING SUM(Y.CONSUMPTION) > 214582.17,SELECT T2.CURRENCY FROM YEARMONTH AS T1 INNER JOIN CUSTOMERS AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '201306' AND T1.CONSUMPTION = 214582.17
5,1522,ERROR,Z3Exception: Non-sequence passed as a sequence,,SELECT C.CURRENCY FROM YEARMONTH AS Y JOIN CUSTOMERS AS C ON Y.CUSTOMERID = C.CUSTOMERID WHERE Y.DATE LIKE '201306%' GROUP BY Y.CUSTOMERID HAVING SUM(Y.CONSUMPTION) > 214582.17,SELECT T2.CURRENCY FROM YEARMONTH AS T1 INNER JOIN CUSTOMERS AS T2 ON T1.CUSTOMERID = T2.CUSTOMERID WHERE T1.DATE = '201306' AND T1.CONSUMPTION = 214582.17
1,1523,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE CUSTOMERS (
	CUSTOMERID INTEGER,
	SEGMENT VARCHAR(20),
	CURRENCY VARCHAR(20)
);
INSERT INTO CUSTOMERS VALUES (0, '2147483648', '2147483648');
CREATE TABLE GASSTATIONS (
	GASSTATIONID INTEGER,
	CHAINID INTEGER,
	COUNTRY VARCHAR(20),
	SEGMENT VARCHAR(20)
);
INSERT INTO GASSTATIONS VALUES (0, 0, '2147483648', '2147483648');
CREATE TABLE PRODUCTS (
	PRODUCTID INTEGER,
	DESCRIPTION VARCHAR(20)
);
INSERT INTO PRODUCTS VALUES (0, '2147483648');
CREATE TABLE TRANSACTIONS_1K (
	TRANSACTIONID INTEGER,
	DATE DATE,
	TIME VARCHAR(20),
	CUSTOMERID INTEGER,
	CARDID INTEGER,
	GASSTATIONID INTEGER,
	PRODUCTID INTEGER,
	AMOUNT INTEGER,
	PRICE INTEGER
);
INSERT INTO TRANSACTIONS_1K VALUES (0, '1000-01-01', '2147483648', 0, 667467, 0, 0, 0, 5);
CREATE TABLE YEARMONTH (
	CUSTOMERID INTEGER,
	DATE VARCHAR(20),
	CONSUMPTION INTEGER
);
INSERT INTO YEARMONTH VALUES (0, '2147483648', 0);
-- ----------sql1------------
-- 2147483648
SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467;
-- ----------sql2------------
SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467';
",0.161468,SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467'
2,1523,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE CUSTOMERS (
	CUSTOMERID INTEGER,
	SEGMENT VARCHAR(20),
	CURRENCY VARCHAR(20)
);
INSERT INTO CUSTOMERS VALUES (-1, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (0, '2147483648', '2147483648');
CREATE TABLE GASSTATIONS (
	GASSTATIONID INTEGER,
	CHAINID INTEGER,
	COUNTRY VARCHAR(20),
	SEGMENT VARCHAR(20)
);
INSERT INTO GASSTATIONS VALUES (-1, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (0, 0, '2147483648', '2147483648');
CREATE TABLE PRODUCTS (
	PRODUCTID INTEGER,
	DESCRIPTION VARCHAR(20)
);
INSERT INTO PRODUCTS VALUES (-1, '2147483648');
INSERT INTO PRODUCTS VALUES (0, '2147483648');
CREATE TABLE TRANSACTIONS_1K (
	TRANSACTIONID INTEGER,
	DATE DATE,
	TIME VARCHAR(20),
	CUSTOMERID INTEGER,
	CARDID INTEGER,
	GASSTATIONID INTEGER,
	PRODUCTID INTEGER,
	AMOUNT INTEGER,
	PRICE INTEGER
);
INSERT INTO TRANSACTIONS_1K VALUES (0, '1000-01-01', '2147483648', 0, 667467, 1, 0, 0, 15);
INSERT INTO TRANSACTIONS_1K VALUES (1, '1000-01-01', '2147483648', -1, 667467, 1, 0, 0, 16);
CREATE TABLE YEARMONTH (
	CUSTOMERID INTEGER,
	DATE VARCHAR(20),
	CONSUMPTION INTEGER
);
INSERT INTO YEARMONTH VALUES (-1, '2147483649', 0);
INSERT INTO YEARMONTH VALUES (0, '2147483648', 0);
-- ----------sql1------------
-- 2147483648
-- 2147483648
SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467;
-- ----------sql2------------
SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467';
",0.26648900000000003,SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467'
3,1523,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE CUSTOMERS (
	CUSTOMERID INTEGER,
	SEGMENT VARCHAR(20),
	CURRENCY VARCHAR(20)
);
INSERT INTO CUSTOMERS VALUES (1, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (-1, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (0, '2147483648', '2147483648');
CREATE TABLE GASSTATIONS (
	GASSTATIONID INTEGER,
	CHAINID INTEGER,
	COUNTRY VARCHAR(20),
	SEGMENT VARCHAR(20)
);
INSERT INTO GASSTATIONS VALUES (-3, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (0, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (-1, 0, '2147483648', '2147483648');
CREATE TABLE PRODUCTS (
	PRODUCTID INTEGER,
	DESCRIPTION VARCHAR(20)
);
INSERT INTO PRODUCTS VALUES (-1, '2147483648');
INSERT INTO PRODUCTS VALUES (-2, '2147483648');
INSERT INTO PRODUCTS VALUES (0, '2147483648');
CREATE TABLE TRANSACTIONS_1K (
	TRANSACTIONID INTEGER,
	DATE DATE,
	TIME VARCHAR(20),
	CUSTOMERID INTEGER,
	CARDID INTEGER,
	GASSTATIONID INTEGER,
	PRODUCTID INTEGER,
	AMOUNT INTEGER,
	PRICE INTEGER
);
INSERT INTO TRANSACTIONS_1K VALUES (0, '1000-01-01', '2147483648', 0, 667467, 1, 0, 0, 27);
INSERT INTO TRANSACTIONS_1K VALUES (-1, '1000-01-01', '2147483648', 0, 667467, 1, 0, 0, 28);
INSERT INTO TRANSACTIONS_1K VALUES (1, '1000-01-01', '2147483648', -1, 667467, -2, 0, 0, 29);
CREATE TABLE YEARMONTH (
	CUSTOMERID INTEGER,
	DATE VARCHAR(20),
	CONSUMPTION INTEGER
);
INSERT INTO YEARMONTH VALUES (-1, '2147483650', 0);
INSERT INTO YEARMONTH VALUES (1, '2147483648', 0);
INSERT INTO YEARMONTH VALUES (1, '2147483649', 0);
-- ----------sql1------------
-- 2147483648
-- 2147483648
-- 2147483648
SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467;
-- ----------sql2------------
SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467';
",0.465281,SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467'
4,1523,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE CUSTOMERS (
	CUSTOMERID INTEGER,
	SEGMENT VARCHAR(20),
	CURRENCY VARCHAR(20)
);
INSERT INTO CUSTOMERS VALUES (-2, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (-3, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (-1, '2147483648', '2147483648');
INSERT INTO CUSTOMERS VALUES (0, '2147483648', '2147483648');
CREATE TABLE GASSTATIONS (
	GASSTATIONID INTEGER,
	CHAINID INTEGER,
	COUNTRY VARCHAR(20),
	SEGMENT VARCHAR(20)
);
INSERT INTO GASSTATIONS VALUES (2, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (-2, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (1, 0, '2147483648', '2147483648');
INSERT INTO GASSTATIONS VALUES (0, 0, '2147483648', '2147483648');
CREATE TABLE PRODUCTS (
	PRODUCTID INTEGER,
	DESCRIPTION VARCHAR(20)
);
INSERT INTO PRODUCTS VALUES (0, '2147483648');
INSERT INTO PRODUCTS VALUES (1, '2147483648');
INSERT INTO PRODUCTS VALUES (2, '2147483648');
INSERT INTO PRODUCTS VALUES (3, '2147483648');
CREATE TABLE TRANSACTIONS_1K (
	TRANSACTIONID INTEGER,
	DATE DATE,
	TIME VARCHAR(20),
	CUSTOMERID INTEGER,
	CARDID INTEGER,
	GASSTATIONID INTEGER,
	PRODUCTID INTEGER,
	AMOUNT INTEGER,
	PRICE INTEGER
);
INSERT INTO TRANSACTIONS_1K VALUES (-2, '1000-01-01', '2147483648', 0, 667467, 2, 0, 0, 36);
INSERT INTO TRANSACTIONS_1K VALUES (1, '1000-01-01', '2147483648', 0, 667467, -1, 0, 0, 37);
INSERT INTO TRANSACTIONS_1K VALUES (0, '1000-01-01', '2147483648', 0, 667467, 2, 0, 0, 38);
INSERT INTO TRANSACTIONS_1K VALUES (-1, '1000-01-01', '2147483648', -1, 667467, -1, 0, 0, 39);
CREATE TABLE YEARMONTH (
	CUSTOMERID INTEGER,
	DATE VARCHAR(20),
	CONSUMPTION INTEGER
);
INSERT INTO YEARMONTH VALUES (0, '2147483648', 0);
INSERT INTO YEARMONTH VALUES (-3, '2147483650', 0);
INSERT INTO YEARMONTH VALUES (0, '2147483651', 0);
INSERT INTO YEARMONTH VALUES (-2, '2147483649', 0);
-- ----------sql1------------
-- 2147483648
-- 2147483648
-- 2147483648
-- 2147483648
SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467;
-- ----------sql2------------
SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467';
",0.7462759999999999,SELECT CUSTOMERS.CURRENCY FROM TRANSACTIONS_1K INNER JOIN CUSTOMERS ON TRANSACTIONS_1K.CUSTOMERID = CUSTOMERS.CUSTOMERID WHERE TRANSACTIONS_1K.CARDID = 667467,SELECT T2.COUNTRY FROM TRANSACTIONS_1K AS T1 INNER JOIN GASSTATIONS AS T2 ON T1.GASSTATIONID = T2.GASSTATIONID WHERE T1.CARDID = '667467'
